"Gene_Symbol","Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LMNB1","ENSG00000113368",3292.55003320272,-0.490744677698599,0.297754174779631,-1.64815381030947,0.099321112461981,0.466177199523583
"KCNJ12","ENSG00000184185",143.55199767147,1.0959333453386,0.665052623779217,1.6478896648973,0.0993753146124235,0.466177199523583
"ZFP90","ENSG00000184939",883.343977697184,-0.644780216099599,0.391344387111904,-1.64760307630329,0.0994341487536386,0.466177199523583
"NPY4R","ENSG00000204174",138.353358318762,1.68421464820684,1.02188179571372,1.64815016303379,0.0993218607155669,0.466177199523583
"CRIPTO3","ENSG00000225366",24.6171977540913,-2.03091575794166,1.23269642984165,-1.64753925522649,0.0994472544473164,0.466177199523583
"PARG","ENSG00000227345",1828.11901619711,-0.761322353387903,0.461829127074595,-1.64849358508506,0.0992514259960555,0.466177199523583
"LYN","ENSG00000254087",2383.01001337002,-0.439455789491151,0.266688735580611,-1.64782283936517,0.0993890308280974,0.466177199523583
"SPINT1-AS1","ENSG00000261183",307.676048756816,0.743128182443442,0.450905131417,1.64808100566102,0.0993360494859048,0.466177199523583
"RNF125","ENSG00000101695",1137.93308731559,0.709392896815315,0.430659626465797,1.64722405635499,0.0995120009231772,0.466239410379128
"FAM200C","ENSG00000221886",132.541051012181,-0.689126436185267,0.418380664135125,-1.64712783180319,0.0995317735578391,0.466239410379128
"GOT1-DT","ENSG00000224934",93.7533041562016,-0.743758357354607,0.451573115293796,-1.64703861271881,0.0995501094790674,0.466239410379128
"ENSG00000253200","ENSG00000253200",60.4775120144579,0.723330372712645,0.439148356852603,1.64712075412689,0.0995332280329354,0.466239410379128
"PHLDB1","ENSG00000019144",4428.66269286953,0.496646589586841,0.301780552638792,1.64572098912314,0.0998212156810718,0.466250407908583
"RORA","ENSG00000069667",437.174786831254,0.71201466092682,0.432423431259007,1.6465681770615,0.0996468359539103,0.466250407908583
"C3orf52","ENSG00000114529",855.063856459704,0.617797994185683,0.375373722034371,1.64582110553044,0.099800595689706,0.466250407908583
"RINT1","ENSG00000135249",895.25922693246,-0.597149452435339,0.362719026094909,-1.64631411498963,0.0996991049320507,0.466250407908583
"PRDM8","ENSG00000152784",96.6150320534339,1.25861460167979,0.764315874786808,1.64672047670193,0.099615513357147,0.466250407908583
"NLRC3","ENSG00000167984",365.937081893389,0.936245877392625,0.568886955139451,1.64575030053752,0.0998151783457045,0.466250407908583
"GPR35","ENSG00000178623",3774.81190442974,-0.68096227671946,0.41348661692354,-1.64687863850593,0.0995829934365635,0.466250407908583
"R3HDML-AS1","ENSG00000226812",245.434426957581,-1.05583255464088,0.641531503378873,-1.64580000994484,0.0998049402573914,0.466250407908583
"TMEM238","ENSG00000233493",144.242006647186,0.752722328921593,0.457215896113339,1.64631705791568,0.0996984993495754,0.466250407908583
"MYO1D-DT","ENSG00000236377",29.0101905064806,0.916453912199462,0.556747665148487,1.64608487752713,0.0997462854324824,0.466250407908583
"CAPN10-DT","ENSG00000260942",122.234646150169,-0.784668543036914,0.476691245634502,-1.64607290405025,0.0997487502425031,0.466250407908583
"ENSG00000261542","ENSG00000261542",21.2432941875196,1.00002086605888,0.607441576302057,1.64628320660357,0.0997054653020243,0.466250407908583
"SNRPD2","ENSG00000125743",4547.46943293244,-0.609485675232712,0.370401564699572,-1.64547273369933,0.0998723610672991,0.466384659645364
"VSIG10L","ENSG00000186806",106.408213234176,-1.06812549925028,0.649359001071867,-1.64489211281769,0.0999920617223508,0.466838919250033
"ZNF174","ENSG00000103343",362.796890750332,-0.547263922921256,0.332818776197403,-1.6443300740841,0.100108040429353,0.466961502500171
"EIF2S1","ENSG00000134001",2924.07544418849,-0.537128304366357,0.326634257451102,-1.64443346683184,0.100086696918199,0.466961502500171
"ZNF841","ENSG00000197608",645.115248573566,-0.554902556100282,0.337444714667801,-1.64442509240827,0.100088425527247,0.466961502500171
"LINC02977","ENSG00000259953",467.403664828714,-0.720861834028671,0.43832622536074,-1.64457838094311,0.100056788200107,0.466961502500171
"AP1S1","ENSG00000106367",3637.49527890432,-0.829826408284425,0.504815262717857,-1.64382194749175,0.100212986469545,0.467137024702865
"KCNH1","ENSG00000143473",30.245111145622,1.02421788054805,0.623067407162453,1.64383158029802,0.100210996140398,0.467137024702865
"ENSG00000224950","ENSG00000224950",27.6759744025001,0.979101692891246,0.595559620404509,1.64400281574871,0.100175620753728,0.467137024702865
"TMEM105","ENSG00000185332",49.3922592077979,-1.24768391869625,0.759103015814949,-1.64362924754919,0.10025280872775,0.467218037182515
"ENSG00000291143","ENSG00000291143",93.4821382402674,1.11867970757864,0.680708492700538,1.64340495171518,0.100299176297663,0.467329510332309
"TENM4","ENSG00000149256",124.441339347155,-0.750591488689778,0.456812747218318,-1.6431053933157,0.100361129187891,0.467513534892259
"ENSG00000254851","ENSG00000254851",79.0529525361611,0.774343901690291,0.471314890093729,1.64294385338918,0.100394550575006,0.467564598181313
"STRAP","ENSG00000023734",3845.87843141021,-0.461499372953654,0.280980947932739,-1.64245788317337,0.100495147624728,0.467806775061638
"TTLL2","ENSG00000120440",31.7343514963111,-1.4182667963466,0.863572323557162,-1.64232544010279,0.100522577598825,0.467806775061638
"SPTBN5","ENSG00000137877",328.575069326825,-1.24163820400017,0.756155133238643,-1.64204162535032,0.100581377902579,0.467806775061638
"BMP6","ENSG00000153162",476.277957477988,1.38491128596459,0.843192660297701,1.64246126795699,0.100494446688312,0.467806775061638
"FER1L6","ENSG00000214814",727.122900217481,1.30478309485805,0.794558456038743,1.64214864865075,0.100559201761151,0.467806775061638
"LINC02938","ENSG00000230731",28.8785565735461,1.50462252369113,0.91627777250831,1.64210304869912,0.100568649983872,0.467806775061638
"KCNH2","ENSG00000055118",419.874709216026,-0.991377555120171,0.603814916053743,-1.64185668283811,0.100619708756966,0.467818245835726
"LINC01876","ENSG00000226383",69.8002341190623,-1.22603366361498,0.746756024664477,-1.64181288549475,0.10062878782075,0.467818245835726
"PCDHB14","ENSG00000120327",171.462471852455,-1.02507019165116,0.624494056272165,-1.64144106954386,0.100705890502803,0.467980988654112
"ENSG00000290015","ENSG00000290015",9.69610754907915,1.34170074764609,0.817398841818618,1.64142726782064,0.100708753442714,0.467980988654112
"PNPLA7","ENSG00000130653",647.366772837735,0.808958317830184,0.492907199146712,1.64119801705189,0.100756317221439,0.467993086103505
"MMP2-AS1","ENSG00000260135",11.0310441776799,2.58695104286334,1.57619197856707,1.64126646883152,0.100742113321641,0.467993086103505
"GPRC5D","ENSG00000111291",40.6359882151623,1.39942386239392,0.852825426367903,1.64092652391232,0.100812668381963,0.468045970199754
"ABITRAM","ENSG00000119328",1100.40007210355,-0.758849402758368,0.462430704578096,-1.64100133327157,0.100797138433149,0.468045970199754
"TIPIN","ENSG00000075131",230.22261793238,-0.634117873684482,0.386507866514269,-1.6406338101299,0.100873452233557,0.468223752195808
"MRRF","ENSG00000148187",2101.87335867669,-0.762655410837355,0.464933957112659,-1.64035213855665,0.100931970667333,0.468246543062374
"NOL7","ENSG00000225921",2503.08773230673,-0.503983480727445,0.30725353046513,-1.64028540197569,0.10094583943049,0.468246543062374
"ENSG00000291217","ENSG00000291217",29.0907112640771,-1.03252939649211,0.629422147997581,-1.64044020341032,0.100913671924393,0.468246543062374
"DGCR6L","ENSG00000128185",734.255454382091,0.731957200466959,0.446431204835714,1.63957445747172,0.101093677561968,0.468399439290944
"FAM163B","ENSG00000196990",112.856570475237,1.56436149081656,0.954044479986627,1.63971546781392,0.101064341308125,0.468399439290944
"TIMM23B","ENSG00000204152",113.33064031071,-0.815754941004917,0.497569996355974,-1.63947775585187,0.101113799604837,0.468399439290944
"SMIM14-DT","ENSG00000255458",10.7821820525416,1.2915316461688,0.787731791631377,1.63955760055598,0.101097184983873,0.468399439290944
"MIR497HG","ENSG00000267532",14.5729433159794,1.39840008779391,0.852867560503904,1.63964506630747,0.101078987020472,0.468399439290944
"ENSG00000286848","ENSG00000286848",70.2761910100057,1.5716288750768,0.958306949965894,1.64000571542629,0.101003978589822,0.468399439290944
"RBM47","ENSG00000163694",13558.6284590273,0.714585721947533,0.435914144263084,1.63928087985203,0.101154776175835,0.468485012331155
"MCUR1","ENSG00000050393",2521.42804279666,-0.779389368706488,0.47555957031647,-1.63888904220312,0.101236370238387,0.46869143120926
"TFB2M","ENSG00000162851",1045.93675374255,-0.662748440908876,0.404398321573453,-1.63885062215447,0.101244373433953,0.46869143120926
"CNOT1","ENSG00000125107",15080.407568982,-0.671775559796714,0.410004366689728,-1.6384595247618,0.101325870746783,0.468923046570273
"TUBA4A","ENSG00000127824",3117.83091594481,-0.729061484250508,0.444985348744161,-1.63839435682111,0.10133945559226,0.468923046570273
"MSH2","ENSG00000095002",1753.45674138107,-0.526146022150009,0.321229584711204,-1.63791271785577,0.101439902565269,0.469250352387758
"PBDC1","ENSG00000102390",1438.55416735861,-0.559044830877832,0.341353260146123,-1.63773104331425,0.101477811819084,0.469250352387758
"RBMX2","ENSG00000134597",706.385648618237,-0.465007098413727,0.283929366513301,-1.63775626355276,0.101472548544919,0.469250352387758
"ZNF567","ENSG00000189042",308.347619601068,-0.572938387242805,0.34986553448885,-1.63759596406049,0.101506005544327,0.469276487546481
"FOXP3","ENSG00000049768",76.0875995543013,-0.859186081006935,0.524941110646866,-1.636728508362,0.101687209468271,0.469307226999335
"STAU1","ENSG00000124214",7697.78323324583,-0.801891900763038,0.489883245605953,-1.63690411532885,0.101650505929117,0.469307226999335
"ZNF576","ENSG00000124444",375.594825522525,-0.430785699658794,0.263338383445346,-1.63586368998958,0.1018681187588,0.469307226999335
"ANGPT1","ENSG00000154188",215.996783624531,0.731798060153988,0.44729801868831,1.63604136298204,0.101830930873107,0.469307226999335
"CCNB2","ENSG00000157456",1034.89181902797,-0.919757523413609,0.561982254275902,-1.63663090144846,0.101707614810614,0.469307226999335
"FBXO27","ENSG00000161243",29.9255214868418,1.0939551328248,0.668459617813207,1.63653136804816,0.101728426254288,0.469307226999335
"ADRB2","ENSG00000169252",103.44025462767,1.41115755763091,0.862569323818592,1.63599321082243,0.101841008303965,0.469307226999335
"RPLP2","ENSG00000177600",23936.8408650532,-0.704474608588938,0.430299298924371,-1.63717349842291,0.101594222782947,0.469307226999335
"ALDH1A3","ENSG00000184254",417.432788421427,-0.672473598497719,0.411087960119377,-1.63583871029071,0.101873348007013,0.469307226999335
"PLEKHN1","ENSG00000187583",57.4298879613624,-1.06778308254218,0.652185302066808,-1.63723880185328,0.101580582447759,0.469307226999335
"ZNF34","ENSG00000196378",269.408354664763,-0.652861936925419,0.398985046368686,-1.63630678108707,0.101775397609097,0.469307226999335
"DDO","ENSG00000203797",202.531124360692,1.24071825317064,0.758324071279843,1.63613196542297,0.101811971469972,0.469307226999335
"SNORD59A","ENSG00000207031",14.3966572864612,1.19800870088846,0.731653718518713,1.63739849954417,0.101547231537595,0.469307226999335
"BAZ2B-AS1","ENSG00000224152",92.2677681965007,0.812365714265669,0.496283201606471,1.63689947924096,0.101651474780339,0.469307226999335
"ENSG00000248571","ENSG00000248571",13.4310925952816,1.95169202370428,1.19289533432358,1.63609661933247,0.101819367633702,0.469307226999335
"HLA-V","ENSG00000290710",11.383058898781,2.13660456814317,1.30509159276547,1.6371299761542,0.101603314360793,0.469307226999335
"NDUFA2","ENSG00000131495",1186.10088196783,0.656234035280921,0.401187868491404,1.63572751526254,0.101896628158319,0.469310620575198
"KARS1","ENSG00000065427",6443.48272684819,-0.657207101887005,0.401830761061634,-1.63553208358332,0.101937554629921,0.469395269251424
"SELPLG","ENSG00000110876",894.473169489458,0.889687049079175,0.544163984417911,1.63496128842644,0.102057163046144,0.469738231327576
"FHL3","ENSG00000183386",175.169873569166,-0.659334891751661,0.403251607007707,-1.63504591251154,0.102039423273142,0.469738231327576
"TRBV5-4","ENSG00000230099",10.1709961735087,1.75216801255423,1.07217067950734,1.63422489165563,0.102211637767074,0.470241298350265
"ZNF878","ENSG00000257446",12.4298726943301,-1.26520273068539,0.774188755555546,-1.63423031089814,0.102210500287667,0.470241298350265
"KAT2B","ENSG00000114166",1379.34713158845,1.05648690987546,0.646723319881386,1.63359952764534,0.102342967081166,0.470429650849132
"LAMA5","ENSG00000130702",3059.4594247919,-1.20203129640413,0.735788563068675,-1.63366401264916,0.102329418728504,0.470429650849132
"HLA-DPB1","ENSG00000223865",4128.54105176201,0.750891463208009,0.459585283356738,1.63384575268298,0.102291242675983,0.470429650849132
"ENSG00000279825","ENSG00000279825",9.92002425647263,1.50225631837302,0.91951239477341,1.63375320105741,0.102310682522149,0.470429650849132
"PEX11G","ENSG00000104883",245.888283969831,-0.583742798682699,0.357420894721381,-1.63320837506644,0.102425179151727,0.470599730651213
"NONO","ENSG00000147140",12998.5450656382,-0.712056388232084,0.435962725776147,-1.6332964864471,0.102406655403438,0.470599730651213
"TNFSF13B","ENSG00000102524",278.205335436918,0.747568010849097,0.457973630303062,1.63233854830113,0.102608186843366,0.470609657128264
"ZSWIM3","ENSG00000132801",443.114993100259,-0.89584335376337,0.548695753842611,-1.63267775901239,0.102536787497989,0.470609657128264
"MAGI1","ENSG00000151276",2676.74592378479,0.405242892567667,0.248247410612999,1.63241538579193,0.102592010109173,0.470609657128264
"ZNRD2","ENSG00000173465",434.383839341058,-0.479029673833962,0.293406823109483,-1.63264667384785,0.102543328866343,0.470609657128264
"HEPHL1","ENSG00000181333",21.8979884170831,-1.16849537807174,0.715809961731626,-1.63241005370339,0.102593132617784,0.470609657128264
"PICART1","ENSG00000246640",19.9837074324801,0.953316032523559,0.583816000452096,1.63290494228546,0.102488990543893,0.470609657128264
"ENSG00000277662","ENSG00000277662",21.0210025434862,-1.51466111706589,0.927631328185369,-1.63282661014572,0.102505468793642,0.470609657128264
"ENSG00000289322","ENSG00000289322",10.910099931209,1.55096831788773,0.950003486250882,1.6325922381701,0.102554784770951,0.470609657128264
"SLC7A6","ENSG00000103064",994.915916211522,-0.698909243895791,0.428395800788225,-1.63145680375446,0.102793967381233,0.47067003715344
"ANP32B","ENSG00000136938",8533.21205304888,-0.686144508327284,0.420573968821389,-1.63144787645828,0.102795849698957,0.47067003715344
"ABHD3","ENSG00000158201",3227.76090468494,0.959463751171542,0.58803112528414,1.63165470315525,0.102752247391398,0.47067003715344
"INTS1","ENSG00000164880",5104.53770599313,-0.655405806364356,0.401570619245399,-1.63210597328048,0.102657163644474,0.47067003715344
"MACIR","ENSG00000181751",2224.33572670015,0.731020614192584,0.447915403364946,1.63205062541012,0.102668821812385,0.47067003715344
"MIR22HG","ENSG00000186594",1530.39896665899,1.12419715762529,0.689061839281095,1.63148950288436,0.102787073013614,0.47067003715344
"TRBV4-2","ENSG00000211745",12.1194475100617,1.81779275293801,1.11424320432127,1.63141470900448,0.102802843286777,0.47067003715344
"LINC00240","ENSG00000224843",10.0368807038214,-1.44643094954777,0.886668111119467,-1.63131044345508,0.102824830866262,0.47067003715344
"MIR210HG","ENSG00000247095",302.560931396092,1.04674309600679,0.641652087116219,1.6313250077798,0.1028217593083,0.47067003715344
"BCL9","ENSG00000116128",1843.45609112966,-0.787119291661489,0.48261449151519,-1.63094831485539,0.102901225811117,0.470756926481985
"ZNF137P","ENSG00000123870",194.178891013401,-0.811419886399965,0.497594478767467,-1.63068506790879,0.102956788930671,0.470756926481985
"KNSTRN","ENSG00000128944",601.141593844366,-0.966407364211588,0.592639028390515,-1.63068464599125,0.102956878003289,0.470756926481985
"MARVELD3","ENSG00000140832",2830.3979012555,0.649983029393647,0.398491393208205,1.63110933001768,0.10286725234962,0.470756926481985
"URM1","ENSG00000167118",2545.52835308125,-0.549212604909166,0.336757291082023,-1.63088556492573,0.102914468174955,0.470756926481985
"SLC35A3","ENSG00000117620",4429.01766715831,0.59803644857342,0.366780777998313,1.63050106343406,0.102995640631424,0.470830752451688
"APBB1IP","ENSG00000077420",521.710054366421,0.831014849437428,0.509809708762553,1.63004908528425,0.103091123236965,0.471163776848988
"KAZALD1","ENSG00000107821",454.584935554174,-0.742790550159418,0.455846060291773,-1.62947673537856,0.103212135952312,0.471578118565155
"SAE1","ENSG00000142230",4399.51581107687,-0.647480403057407,0.397381171222163,-1.62936860109917,0.103235011608917,0.471578118565155
"PEA15","ENSG00000162734",3959.23246397419,-0.543971745667418,0.333868582421658,-1.62929899459785,0.103249738899989,0.471578118565155
"TRMT5","ENSG00000126814",861.623223754791,-0.697940260063683,0.428521629531851,-1.6287165266924,0.103373042500948,0.471687222197939
"EFNA3","ENSG00000143590",306.216700323268,-1.41036848538112,0.865973409530354,-1.62865102999641,0.103386914924066,0.471687222197939
"CDC42EP5","ENSG00000167617",3406.65379687107,0.667922025066761,0.410100579355782,1.62867856981813,0.1033810817158,0.471687222197939
"SMIM29","ENSG00000186577",214.004780262847,-0.563981755086208,0.346285592436327,-1.62866075691529,0.103384854635977,0.471687222197939
"ENSG00000253785","ENSG00000253785",113.279623761392,-0.688418658595386,0.422607003260824,-1.62898071561419,0.103317101409596,0.471687222197939
"SS18L2","ENSG00000008324",571.447591126197,-0.474774462089529,0.291570868539844,-1.62833298287702,0.103454299428893,0.471789625819005
"DGKH","ENSG00000102780",1937.3607550072,-0.730654766952921,0.448730791762615,-1.62826973402674,0.103467704096039,0.471789625819005
"RPL10","ENSG00000147403",31349.6804763668,-0.660484797454511,0.405700592170978,-1.6280104347892,0.103522673203056,0.471789625819005
"CANT1","ENSG00000171302",10789.1739797664,0.741058372079306,0.45517857946724,1.62806073376008,0.103512008459216,0.471789625819005
"ZNF257","ENSG00000197134",34.5706821620544,1.32109725886574,0.811443379838368,1.62808310683229,0.103507265042696,0.471789625819005
"ENSG00000259865","ENSG00000259865",161.478437309387,0.526673739898128,0.323539600703817,1.62784938459595,0.10355682608009,0.471841979718825
"UPRT","ENSG00000094841",838.049267852035,-0.503676259861878,0.309535600840524,-1.62719977441747,0.103694675648343,0.472260782564074
"FAM131B","ENSG00000159784",211.606240801075,-1.60767449573596,0.988158655742473,-1.62693964819648,0.103749916221699,0.472260782564074
"ITGA5","ENSG00000161638",1290.64157225968,-0.571028449513828,0.350911928681466,-1.62726998668709,0.103679769331892,0.472260782564074
"CCDC157","ENSG00000187860",29.3295725969168,-0.878034686145065,0.539703987844649,-1.62688196848714,0.103762168289369,0.472260782564074
"GUSBP9","ENSG00000215630",22.5755392409473,1.01826722362197,0.625886273529405,1.62692052324444,0.103753978531658,0.472260782564074
"PNPLA1","ENSG00000180316",34.5022845215812,-1.52999662980293,0.940558932291417,-1.62668874567541,0.103803220198359,0.472344358052338
"USP8P2","ENSG00000226340",26.8826021095694,0.937532014556898,0.576421502419617,1.62646953769328,0.103849808513789,0.472453084274489
"CFAP20DC","ENSG00000163689",168.515709112989,-1.63941356003836,1.00824467946575,-1.62600764817034,0.103948028371904,0.472796603593249
"CLMN","ENSG00000165959",4033.13472438676,0.650388910350494,0.400063952863148,1.62571235347708,0.104010860849571,0.472979052242544
"ENSG00000267287","ENSG00000267287",9.54379044824545,-1.33352328768342,0.820367322816029,-1.62551975267117,0.104051858491766,0.473062151142518
"ANKS1A","ENSG00000064999",3366.79431880475,-0.608076395996666,0.374256527138391,-1.62475829251687,0.104214071138934,0.473696186238061
"PRSS16","ENSG00000112812",768.405789661978,0.741263798910559,0.456279106646279,1.62458413745692,0.104251199325339,0.473761507870533
"DIDO1","ENSG00000101191",5098.66664550529,-0.683696019511382,0.421083607718013,-1.62365859648764,0.104448692099412,0.473897320887526
"MAGOHB","ENSG00000111196",504.653835066798,-0.681535915740997,0.419721954219356,-1.62377952568288,0.10442287125562,0.473897320887526
"SCP2","ENSG00000116171",8976.9627434394,0.648162867537865,0.399159116513982,1.62382077903803,0.104414063984654,0.473897320887526
"MTRF1","ENSG00000120662",551.066001524129,-0.727321142636323,0.447993841445848,-1.62350701136645,0.104481065768553,0.473897320887526
"ZBED3","ENSG00000132846",552.289755735581,-0.553343678049382,0.340674765896851,-1.62425789474799,0.104320779414152,0.473897320887526
"PTTG1","ENSG00000164611",633.344535765252,-0.753817551417761,0.464298531983272,-1.62356221157494,0.104469275870582,0.473897320887526
"PA2G4P4","ENSG00000230457",134.123309545542,-0.902125899081873,0.5556727648924,-1.62348410085666,0.104485959404061,0.473897320887526
"ENSG00000260668","ENSG00000260668",20.4300391104967,-1.11047345516472,0.683716562278018,-1.62417223222563,0.10433905537862,0.473897320887526
"ENSG00000288100","ENSG00000288100",27.0661428166123,-1.22805410455794,0.756231368871694,-1.62391320316455,0.104394334292842,0.473897320887526
"CYLD","ENSG00000083799",2535.66260727318,0.628898497734989,0.387422499539669,1.62328852475589,0.104527741447131,0.473945733375497
"SNAP29","ENSG00000099940",1310.58384527312,0.623654173913842,0.38421241411755,1.62320151821808,0.104546333416089,0.473945733375497
"USP14","ENSG00000101557",2530.89182410043,-0.584344367832452,0.360018950384086,-1.62309335997187,0.104569448843341,0.473945733375497
"ENSG00000230979","ENSG00000230979",167.743510145535,-0.694668599407182,0.428013051186843,-1.62300798417461,0.104587698103902,0.473945733375497
"MUC5B","ENSG00000117983",8224.1915499479,1.11884616339651,0.689526268740729,1.62263022326885,0.104668475664082,0.474208558514658
"CA2","ENSG00000104267",23913.7608926579,1.6490078921576,1.0165368254965,1.62218214903547,0.104764352716125,0.474539663804241
"DPH5","ENSG00000117543",862.728149172091,-0.425177914283901,0.262145492789761,-1.62191579095694,0.104821379941107,0.47459145011178
"FCRL5","ENSG00000143297",483.882271650314,1.31767008126208,0.812378282007407,1.62199077750587,0.104805322840301,0.47459145011178
"ENSG00000124593","ENSG00000124593",40.4961957883982,0.982614418980784,0.605938561995291,1.62164034542568,0.104880378705525,0.474684732434095
"C4B","ENSG00000224389",294.238847711165,0.803876448896972,0.495728370291493,1.62160670454323,0.10488758618488,0.474684732434095
"CHERP","ENSG00000085872",1841.00041543567,-0.629494376530849,0.388226912076197,-1.62145991673885,0.104919039725192,0.474723879373844
"FAM13B","ENSG00000031003",1363.44885836502,0.591999834527292,0.365173492215405,1.62114678953227,0.104986161324625,0.474821183240503
"FECH","ENSG00000066926",899.850900514578,0.761350929904084,0.469630207480772,1.62117112097236,0.104980944443106,0.474821183240503
"GNAO1","ENSG00000087258",323.287083322133,0.879313480553512,0.542597104873462,1.62056426887603,0.105111120488291,0.475033301283855
"KCNC4","ENSG00000116396",689.661623148223,-0.421457254811297,0.260062235490001,-1.62060152262093,0.10510312548578,0.475033301283855
"SMYD3","ENSG00000185420",450.087239107653,-0.668335197380198,0.412451669166695,-1.62039639391079,0.105147154016524,0.475033301283855
"MYO6","ENSG00000196586",7334.82028163982,-0.496577607669156,0.306448660667283,-1.62042675137778,0.105140637210831,0.475033301283855
"KANTR","ENSG00000232593",281.472820650889,-0.678051789945173,0.418407738918741,-1.62055269746542,0.105113603919614,0.475033301283855
"PRDX1","ENSG00000117450",9068.69969448411,-0.503204218719012,0.310566553755035,-1.62027820650617,0.105172528236688,0.475044845483049
"RPS5","ENSG00000083845",18286.3701686275,-0.75130804716956,0.463823768272836,-1.61981359852955,0.105272324255196,0.475083296411159
"MYO1B","ENSG00000128641",5621.12586173333,-0.628316330331406,0.38785926605289,-1.61995957122686,0.105240961784594,0.475083296411159
"ILRUN","ENSG00000196821",5389.5975513219,-0.747787491972744,0.461647289923171,-1.61982428640964,0.105270027695219,0.475083296411159
"ENSG00000279641","ENSG00000279641",16.6167465689963,0.951603782318341,0.587470087739571,1.6198335918342,0.105268028222975,0.475083296411159
"ADAM10","ENSG00000137845",6617.82682973712,0.474020440336587,0.292682460191952,1.61957241997251,0.105324158109249,0.475093996925137
"MS4A2","ENSG00000149534",421.618733049648,1.1186568482519,0.690794195513854,1.61937789216625,0.105365980584271,0.475093996925137
"ENSG00000230563","ENSG00000230563",13.5118478331148,-1.50193674587229,0.92732483249965,-1.61964469540166,0.105308622621592,0.475093996925137
"H2AC18","ENSG00000288825",47.1060878295272,-1.71828073151211,1.06107290049181,-1.61938046925493,0.105365426437376,0.475093996925137
"TMEM169","ENSG00000163449",30.9756194888671,0.896367237951907,0.5536159668994,1.61911377479254,0.105422785548436,0.475247195657718
"LTK","ENSG00000062524",768.305530304538,1.26177639927504,0.779563682667242,1.61856744654642,0.105540364047141,0.475557714359392
"CACNG8","ENSG00000142408",18.3397884796914,-2.26453000775359,1.39911875979459,-1.61854023605976,0.105546222894083,0.475557714359392
"DPH7","ENSG00000148399",1004.96592840647,-0.604191019285971,0.3733087589421,-1.61847533660382,0.105560197812218,0.475557714359392
"GCOM1","ENSG00000137878",302.065161018672,0.70990215131005,0.438686850195484,1.61824351697278,0.105610127943345,0.475679715171909
"EXOSC8","ENSG00000120699",1138.35600732958,-0.709703517566844,0.43861152744166,-1.61806854850901,0.105647825675098,0.475746579040493
"SLC9A1","ENSG00000090020",3661.95365414546,0.953159623259511,0.589473218856203,1.61696849452973,0.105885081781348,0.476167278043381
"MAPKAPK3","ENSG00000114738",2799.1134128906,-0.623054658679152,0.385320607419815,-1.61697725655332,0.105883190348071,0.476167278043381
"STAB2","ENSG00000136011",114.267517147799,1.05697323617715,0.653639302729327,1.61705887599425,0.105865572677384,0.476167278043381
"SPPL2A","ENSG00000138600",4789.81125148721,0.839820534673002,0.519277617710869,1.61728621844935,0.105816512746964,0.476167278043381
"LRRC3B","ENSG00000179796",13.1353683598364,1.54436489363565,0.955206060871164,1.61678715923051,0.10592423213656,0.476167278043381
"RPL7P32","ENSG00000231006",22.9467378765264,-1.04476348820074,0.646003846009253,-1.61727131294165,0.105819728765561,0.476167278043381
"IGKV2D-24","ENSG00000241566",132.563091987693,1.61347233536166,0.997915628295454,1.61684243598594,0.105912296649276,0.476167278043381
"F10-AS2","ENSG00000283828",12.5856926396075,-1.12661415870342,0.696659638352222,-1.61716582486127,0.105842491133939,0.476167278043381
"CNTNAP3B","ENSG00000154529",29.5748169476251,1.48986890945094,0.921575988908844,1.61665334967653,0.10595312902746,0.476194352351828
"SUSD1","ENSG00000106868",1473.69083158622,-0.606884495250626,0.375445017878829,-1.61644040099233,0.10599912932974,0.476195484330282
"ENSG00000287733","ENSG00000287733",9.48635866120181,-1.56937107972345,0.970857612414235,-1.61647914138602,0.105990759610236,0.476195484330282
"IGSF9","ENSG00000085552",1998.7054940238,0.620844624182888,0.384313657821496,1.61546333716626,0.106210393737936,0.47620147888943
"ABHD12","ENSG00000100997",3235.23708365025,-0.747812657453473,0.462778727174722,-1.61591839369733,0.106111958206543,0.47620147888943
"RABAC1","ENSG00000105404",502.537160322217,0.612827965686262,0.37931586501796,1.61561385168334,0.106177827187143,0.47620147888943
"LMO7","ENSG00000136153",9111.93042975998,-0.519348135442586,0.321332499735627,-1.61623283007438,0.106043983190995,0.47620147888943
"CALM2","ENSG00000143933",20363.4410828948,0.447208898684685,0.276824028039149,1.61549884904298,0.106202709384331,0.47620147888943
"NPTN","ENSG00000156642",5389.59148326411,0.593065856252216,0.367161895452454,1.61527071190593,0.106252083266472,0.47620147888943
"BCL2","ENSG00000171791",1414.23506281714,1.18847765855318,0.735487257009335,1.61590516657734,0.106114818409179,0.47620147888943
"NTM","ENSG00000182667",225.542814167919,-0.866545998915224,0.536316809439988,-1.61573529612107,0.106151556248346,0.47620147888943
"FLNB-AS1","ENSG00000244161",65.3940120253216,0.972542127201092,0.601839447341129,1.6159494554531,0.106105241722784,0.47620147888943
"SENCR","ENSG00000254703",16.1863800866273,0.987472317588868,0.611333665238191,1.61527554221004,0.106251037694122,0.47620147888943
"ENSG00000257194","ENSG00000257194",9.19674721080729,2.03784179833322,1.26153448250026,1.61536749617369,0.106231134805074,0.47620147888943
"TRANK1","ENSG00000168016",4997.03477219482,0.809496877177336,0.50126345207143,1.61491302394411,0.106329531423915,0.476446014890889
